"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Kuwait","KWT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43844942777.3901","58748043614.7941","63704125959.5255","66799057920.4466","67203277041.1724","68865432658.7579","71387322749.4766","70110196789.9512","73401577459.8744","73936694347.5227","76154795184.9267","89344806001.3957","98960267620.3768","108931455687.369","117123372644.801","124141008374.04","127219511514.306","118217328332.17","115419050942.08","126532100488.486","134916608513.608","136466852756.455","137150383810.188","137963712491.277","142857292393.58","138762386601.535",
"Latin America & Caribbean (excluding high income)","LAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","619397114046.817","661703905853.099","701107846983.71","726859417131.037","780441722598.036","815283589817.36","852207783048.606","892467881428.48","970150702695.654","1026242846773.55","1103350690403.34","1179001805428.01","1279706488988.35","1410107261979.99","1506612848158.77","1580336724160.64","1695470495665.46","1771110532824.92","1853030541474.81","1966073965556.92","2093875459065.1","2109912776383.29","2109086071923.32","2040572809604.61","2124364666938.11","2224911619023.13","2317442722080.44","2394935830317.88","2418795193479.75","2463142599112.59","2477482992826.9","2550379668641.38","2594871664100.93","2689445411064.07","2809781284912.61","2853983124424.73","2945378448960.9","3084440473904.25","3140617020760.71","3150866576796.42","3282833751383.7","3320470434680.53","3358574572534.03","3387796758189.3","3592254503642.07","3733296037847.18","3924070053307.26","4135208863163.05","4302739341465.04","4236937426673.58","4474792895301.12","4663295677308.75","4806610907879.44","4941224043572.46","5004255763627.16","4987277390663.62","4965054702184.74","5044440999123.05",
"Lao PDR","LAO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","1516865496.45084","1593770030.2609","1671627820.11139","1647793878.0009","1614669908.16358","1843801847.5978","1967420993.30949","2051952488.37673","2166038128.19252","2294106357.55325","2481282920.37532","2655748233.09473","2839747068.00933","3034897078.44882","3155309900.49614","3385848708.09639","3582186704.57195","3788213052.16281","4012427672.83985","4255861752.18768","4526436482.44702","4848156050.11908","5266031526.29351","5666082925.92663","6109448405.32914","6567765473.09865","7127792629.58294","7700771122.88344","8318842593.38626","8986537875.29121","9670589852.94697","10373602257.4925","11102149874.6903","11867393084.3947",
"Lebanon","LBN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15705124735.4972","9038123668.25374","11436223490.5073","15804941958.3757","16516154382.347","17671949269.9987","19086261532.9946","20333538347.0688","21377971332.2994","20889102855.2594","21639573809.2043","21541530468.9803","21831062969.9814","22676199978.8416","23450615963.9118","24206305958.5895","25637810960.5011","26338308473.355","26748258722.3547","29249087911.2364","32312600036.5717","35561463093.9574","38419626628.1924","38772202696.5278","39859470964.0393","40910259905.4926","41729660233.8068","42069990678.188","42911390491.6894","43778557772.1381",
"Liberia","LBR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1426700787.8148","1461512079.03896","1481163659.27636","1514852143.68055","1592896740.23479","1669256805.57371","1797833914.74399","1919112030.61857","2010632020.93449","2157176393.11709","2300913213.27413","2413769101.05254","2513711105.47439","2457002406.38262","2573788653.00656","2484514490.32084","2616460447.93154","2658009436.03654","2786025034.80171","2876983728.70277","2759074461.26861","2700119934.54665","2634427710.94385","2584456494.74268","2529993837.27137","2508657939.80888","2466547655.28902","2441842695.39586","2391982754.12254","1754078045.23354","858956846.842433","736768416.462007","478268199.475047","320557388.283499","250796568.136356","240097055.843849","269199729.279467","555304687.981094","723051855.693259","880253798.080175","1132146638.24602","1165190798.01995","1209034189.54096","844568142.711469","866700939.849503","912479873.144222","985872107.763442","1079873956.95073","1157051893.00929","1218376789.68453","1292697100","1398698238.23309","1510516487.30938","1641989954.45724","1653502629.68398","1653502629.68398","1627046587.60903","1666984015.17253",
"Libya","LBY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46322057225.7385","48026344512.6129","47179698570.1011","46727316322.5252","52809344317.7121","55165501857.1698","61714049045.1692","65725799949.0192","69900911108.9382","71765417108.4958","71198368527.333","74773444900.5368","28357141373.22","63275999066.5308","54670463193.4827","41549552027.0469","37867414355.5459","36808842590.9579","46627921705.5561",
"St. Lucia","LCA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","374028460.394829","412510621.217695","428271945.376468","419447547.481923","445581154.708375","455004231.803443","477475903.064288","511585214.793319","553790399.989269","632307568.596493","658526516.173134","747975459.635996","816307139.216921","897276348.794647","902460605.262099","972667197.732161","978596842.030602","995826370.511754","1012659535.57662","1042473517.54127","1036927446.63035","1102252837.22622","1132229817.69697","1132686052.04524","1095125986.74705","1098845760.52761","1146378903.86855","1229480777.2653","1225024025.88053","1301248475.60489","1314070798.12831","1388372579.34279","1404755586.38534","1381968259.25926","1390680988.32147","1393204448.24889","1440498320.32084","1437394252.57609","1465619041.59808","1489854701.38327","1529936441.95369",
"Latin America & Caribbean","LCN","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","805595533203.24","858359878443.041","899499713330.828","922732689084.603","991556810858.053","1043051288929.99","1085916594738.19","1133814366214.65","1222563216147.42","1299391514524.29","1385481979163.2","1477820216672.3","1583931677284.3","1720534273211.46","1830165810413.41","1898329596441.56","2015236087569.35","2112823421894.16","2195315997019.91","2339922629421.83","2486195531817.41","2494783954860.1","2474556255128.86","2406379860596.92","2500584761477.43","2589571764722.05","2705854833811.18","2798247502975.5","2823563805494.51","2862361270121.76","2873424549865.91","2980376663915.49","3065736350145.29","3185774080530.51","3332554683243.8","3382398170678.35","3501672702335.3","3681398960027.42","3763506821216.73","3768594622603.36","3910101847842.52","3944670910543.06","3956267058040.41","4017745109679.9","4272693475591.03","4454352737450.49","4688780267630.19","4947528978585.54","5142178841094.81","5046455930945.44","5340986877008.96","5573569725447.7","5729771543692.7","5889583818131.07","5948084735018.07","5952902015086.65","5924556329177.28","6026775909646.2",
"Least developed countries: UN classification","LDC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","200985655422.981","207142725041.304","210380291186.992","214619114332.96","219546762146.769","223370057835.687","231173209528.372","240528892513.247","246520825956.563","251968760524.385","252219065316.902","256386527311.447","257539798613.902","256512988537.806","259183547434.993","274083513141.01","290405346095.581","304537426994.238","316663239888.413","329824195214.153","344069581289.868","362368175397.186","381021327155.732","402466224874.706","429664385937.316","467138992588.182","506464846355.79","554420889171.074","595741447020.707","624456503169.448","661534508039.736","689311565788.534","728086305239.301","771087956894.174","813000263652.106","843691246859.001","874149824845.082","920167008970.666",
"Low income","LIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","174567098903.553","180647525510.182","185737202541.162","193500747023.813","195634160300.613","196243866020.291","197143018841.278","189720009923.061","189059181152.74","191896633128.831","198954787601.758","209622731445.192","217082816714.452","224509399283.962","231656675451.22","237070442393.247","247917673229.171","254030656446.506","262207253670.028","276675147159.406","293341567908.893","307577450674.045","326356227532.609","342457871375.237","360550703298.593","384820500564.596","402237553274.823","427612940862.124","452183080859.28","477969987806.485","486490702687.736","498543806176.125","526886359051.857",
"Liechtenstein","LIE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5082366478.08994","","","","","","","",
"Sri Lanka","LKA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","5924728839.55422","6150936145.40951","6305739744.38351","6552069295.45694","6718292249.06744","7055805105.54451","7510130119.31059","7945799839.58202","8558962883.87864","8888194505.47337","9004354799.63338","8967393731.36131","9600258481.01751","9969468182.14266","10580221048.2913","10933082708.3125","11490734460.8863","12140401840.4073","12917819383.2078","13672998529.5907","14452294467.4602","15050835621.3729","15775381489.2656","16579791311.8948","17408682454.7343","18166925786.6808","18480416200.282","18937378686.5766","19372806102.4613","20612664783.8412","21560844734.6542","22509520016.8052","24062691135.6802","25410182282.8587","26807763966.0357","27826450205.2008","29608845562.5332","30999994386.1666","32333161699.0978","34273162122.7667","33743501887.4934","35081322302.3174","37165247243.0568","39188917729.5241","41634991235.6271","44827683896.1613","47874543623.7396","50723121168.4061","52518167817.0883","56728002830.3556","61495842915.2662","67119379090.7483","69398567132.496","72841226391.2966","76488884324.2526","79907042295.2414","82394195408.6326",
"Lower middle income","LMC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","516749841757.898","535660055179.353","555327949103.945","582519278127.833","617848435815.429","629162219071.776","635750068837.482","647742934584.955","677942213796.045","730655491295.969","790074683333.776","829236456791.36","847522666097.759","889684907285.219","937920794892.948","977980309092.92","1035413617180.44","1105985335916.69","1151007956889.89","1174316773212.41","1241617052915.41","1275722896610.48","1312762348547.46","1360584441707.82","1402002132446.82","1456235346045.81","1499248087736.92","1538440141856.19","1630747058202.8","1713855267942.99","1776555999247.33","1797059629401.91","1838585595280.08","1873027766665.27","1927362560726.87","2020149222635.91","2141292293194.28","2225037450626.55","2233764189101.34","2334504066433.06","2436298438415.18","2541850174631.04","2642835028316.38","2811803980594.92","3053347059698.4","3262762844879.78","3512407680092.29","3792051579749.13","3980629416006.84","4181511233756.33","4491457798285.15","4738938770896.7","4983318326299.59","5259472050756.72","5557450291638.87","5874403939719.05","6178847244632.43","6507417121535.56",
"Low & middle income","LMY","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2079921082131.06","2121240982871.25","2214536796896.96","2337411220371.42","2511083762612.08","2643798855435.39","2769951484279.56","2874382462379.45","3069332545555.64","3302736868871.01","3579481016490.75","3810810189229.44","4068225494249.63","4381857947601.07","4649637699876.21","4847771329665.91","5198534747234.31","5411135393510.08","5586659600357.36","5798961825361.2","6026155304972.35","6147225435050.62","6330212294565.53","6397235848255.84","6679309809722.8","7003380383716.15","7262822261151.99","7582807307299.62","7880712865370.81","8130769802526.67","8313050380870.08","8387283513230.99","8425668037205.77","8656185566478.71","8856103347758.62","9188292401659.17","9629856662487.47","10085159238943.8","10274975854153.6","10621980353017.5","11232610191356.1","11638450861330.2","12164704820215.4","12817775015423.6","13847913204356.3","14817189051670.1","16007428608367.5","17389297438757.3","18379508189283.5","18840326029688.4","20241819996730.1","21480861565873.3","22607858919718.9","23776492248484.3","24858592677770.1","25827068988423","26908269669430.1","28233215829398.7",
"Lesotho","LSO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","219043459.837395","223128171.688059","257337768.676447","284654352.944532","308141519.852619","314779213.493332","313502716.451077","347712325.733926","346435804.102748","351797025.290129","359455896.893508","377837456.760877","377071548.699955","476636842.660504","528971991.946834","457489374.732213","508037966.656794","618836144.439901","732187586.785669","753376500.84915","732697979.05562","737787578.707615","770672275.359273","785979101.084322","829482241.261883","851133795.907295","891008188.92359","897510127.121686","974713221.979829","1031200235.46491","1093541170.67739","1169723886.71286","1251094152.37417","1295004632.64635","1372444272.94155","1417610570.97194","1496954733.98587","1552396005.17444","1576266513.38852","1583769933.82215","1645149675.74906","1703743037.83098","1716075341.56846","1794324547.55696","1824691227.86675","1887937269.03195","1967798807.56991","2062901802.18173","2201931763.93845","2249368160.49686","2385950663.8256","2550613089.94092","2703600695.52472","2753429274.61273","2839383677.7351","2910839259.42914","2980616573.37731","3147259170.03227",
"Late-demographic dividend","LTE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","1033759924323.28","1029324683445.06","1062211912632.69","1100812942837.1","1173683749445.54","1245950017570.71","1327145473803.71","1362489706272.83","1456205354485.73","1600911267374.1","1760546801946.86","1910788522450.98","2068430060828.05","2269088282300.87","2414922101390.03","2529963485303.26","2710297229556.04","2883077150377.63","3039211682402.99","3266376523230.62","3537916549681.05","3532951503106.68","3593204774378.12","3613933448535.27","3873797725914.33","4155775519535.06","4403668772521.38","4664168146714.09","4874115382299.77","5086565168362.22","5100633194739.58","5123369559444.47","5086317987631.9","5251710498982.28","5428995753105.44","5702071673589.85","5950241911220.07","6247131888558.7","6376957988059.71","6640549406094.72","7089506181667.4","7424195871810.59","7835917091143.43","8332676523137.78","8987551260235.12","9631587897642.09","10473684621589.8","11480642411200.8","12230068327626.8","12555953670479.8","13514622752505.8","14439424167320.4","15214099051955.6","16007006767129","16740153348139.5","17378738007769.4","18019794220887.7","18887588808946.8",
"Lithuania","LTU","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19315603344.6289","20310348886.6269","21994732573.5165","23637117966.243","23368921086.7508","24264340357.1111","25847450471.085","27594931858.1505","30503041625.9376","32501016178.3459","35012502275.965","37605683774.4175","41775008781.7614","42872888580.5938","36521628847.8295","37120517693.8622","39363759100.2663","40870192057.6716","42300068778.4613","43796470015.265","44687574443.1892","45735444769.2075","47486625803.5491",
"Luxembourg","LUX","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","8504063017.13305","8829767195.35142","8949735270.63142","9257526380.66555","9985707558.64394","9912319238.15026","10021939984.2351","10043660616.0983","10463874563.2557","11507421908.8175","12026066098.5417","12346829649.5882","13161497303.9828","14255570044.7156","14856081310.7072","13879833077.9928","14231594121.2261","14454998303.395","15044035418.1097","15396909640.0985","15526379547.476","15440836958.4821","15615518611.081","16082278502.7553","17077279261.346","17554026770.2875","19306609310.5888","20069409192.2146","21767940116.2612","23900776308.0084","25172281398.4933","27348221249.0549","27845863937.7581","29015570718.3576","30124232789.131","30555672134.7507","30979915749.8571","32748781294.1936","34728330983.336","37673641715.0206","40777874110.4868","41810359657.136","43407293716.2571","44114523131.6617","45708017660.4699","47158078345.0882","49600152813.8211","53744023972.4248","53056323195.6279","50743806576.0564","53212476812.2957","54563666562.4044","54371319074.1956","56358248456.4083","59611199149.6447","61317077715.6898","63207264513.4942","64659730352.9251",
"Latvia","LVA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12774500345.4176","13075853264.0755","14249297305.6058","15178603564.9892","15576124267.8414","16418303264.3689","17479140765.3536","18720689361.2743","20298972875.2022","21991003259.1325","24343389028.1111","27237668361.0711","29955788645.9514","28893063840.1165","24731973839.1568","23757368290.0955","25273331011.2335","26293015995.5129","26931897162.4272","27432357431.7187","28247565848.6187","28871503534.3929","30184965729.4402",
"Macao SAR, China","MAC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","4132312747.45269","4546451603.09437","4931072050.94031","4967199057.49628","5299655632.4614","6057177279.68512","6530352950.91827","6858491908.02669","7405683885.37453","7676724549.19448","8697709000.32642","9148767894.3753","9537882189.3782","9852187146.41519","9810949490.15129","9783545833.95884","9336275869.86582","9116077359.17464","9640007068.88643","9918449363.31785","10805852004.8428","12065098469.9439","15293178677.6956","16525726403.8053","18726037332.3645","21431509550.1564","22158807872.3833","22451524740.1369","28123640998.7253","34218795692.6193","37379644422.3168","41566235794.2536","41066978186.58","32198767338.2394","31920853731.7088","34824407683.0077",
"St. Martin (French part)","MAF","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","11947014184.2009","13145161283.9847","14445446369.6065","15653398481.5429","16391215216.3929","17308614101.4968","17730466108.6526","18361548509.4074","19389069934.5818","20854538798.9137","23109494479.5687","24509737499.8931","25056957435.6219","26258134655.157","27214499196.1996","26740032111.0679","29135236266.2304","29539216588.5393","31435157625.4702","33323672523.7555","36413145449.7067","36294801242.8977","40604894538.531","41760592095.0181","43185385081.897","46301680542.2391","45330392242.2896","44994679123.3821","49758715929.222","47069034480.2997","52892827880.8586","52067328269.9329","55836249260.847","56440024805.3577","57519650790.1246","61730070507.7354","63656943581.251","67451637210.908","70687304633.4949","73014076004.5985","78544623310.6445","81318500633.8362","86135221236.4504","89790590993.4885","93216746661.5977","98106615021.8513","101059586129.684","105643067055.469","108463202314.752","113397737919.101","114783961362.676","119490103786.433",
"Monaco","MCO","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5350674803.33858","","","","","","","",
"Moldova","MDA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3994597528.99856","3759832629.01354","3821759496.30722","3571732651.50415","3451427607.82648","3524173901.54317","3739148519.43694","4030802095.98931","4296835030.54075","4614800815.93701","4960910881.53213","5199034597.33391","5355005645.59355","5772696091.31765","5426334310.87913","5811604051.96737","6206793144.22054","6163345582.70734","6742700073.59761","7066349660.23491","7038084252.44231","7354798041.3823","7685763945.87477",
"Madagascar","MDG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3651568049.64216","3726375268.63736","3811003848.33107","3775584316.6825","3925192556.84327","3907440721.85032","3988111883.32035","4208597265.39408","4495993370.4132","4663299272.37588","4909356186.80499","5102262712.08589","5037330218.25147","4905428818.09139","5003874857.50605","5066858211.73784","4911363508.33335","5027468159.29592","4893646711.95061","5375898481.85328","5419215903.00879","4893617620.98775","4805033640.52864","4848380152.64701","4931029463.22785","4988026106.75789","5085746813.92281","5145661260.66408","5320789571.26692","5537818872.77088","5711154233.15068","5350806992.567","5414275712.05954","5527789241.14197","5523830887.64384","5618410647.91236","5739145519.79672","5951120435.23127","6185138512.86326","6473311272.40879","6781445103.03066","7189540561.32302","6278353422.6091","6892683532.63525","7255032154.37267","7588974026.87796","7970138367.75655","8467521105.2625","9071129493.65325","8707027002.4923","8729936135.74487","8856903643.14915","9125047117.67409","9330835548.94675","9640232448.08499","9940681351.04808","10356200860.8807","10788136744.3288",
"Maldives","MDV","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1168947333.3624","1260810777.05745","1366692920.09136","1469122222.37261","1559850154.51839","1619839033.86103","1555958505.24055","1669051580.27634","1898547004.09401","2013100660.81844","1748799599.44967","2205437293.20646","2375561798.74616","2600891737.91487","2412877397.49706","2588176054.6875","2809898200.59291","2880634126.68671","3090375228.51505","3316887568.61166","3391382355.87606","3600398617.55349","3918258227.38666",
"Middle East & North Africa","MEA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","453268414025.663","506079686070.414","603266226157.979","673686059768.663","782389760406.601","874177543430.794","961255552330.076","938303616222.384","1081497360218.99","1118880062603.46","1064840820059.05","1114812875620.12","1104288743055.47","1118523046828.83","1097131997333.84","1070244072592.36","1055527879421.43","1049879796115.08","1058340438380.9","1059269401278.4","1091594713912.26","1120379525573.87","1267656123017.69","1321032692559.88","1381834454734.07","1420689567124.02","1458778877049.6","1502105072411.95","1572558263588.76","1624944035721.96","1698206087153.29","1729171094696.02","1827998160235.21","1850321948582.82","1880767247051.59","1983326044503.63","2142789451782.43","2251363948929.01","2386297238811.04","2509017475057.4","2621116622716.58","2635936338010.02","2767867931548.18","2868967945059.4","2980670452080.03","3059995410963.36","3147997052401.34","3227438973967.89","3377191140658.81","3439090418855.16",
"Mexico","MEX","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","145392845714.889","152662488004.172","159783299487.467","172736750906.259","193301891565.071","207026325858.186","219646939078.552","232507102357.569","254416894885.156","263114441802.106","280223416369.655","290766731858.698","314693365949.73","339431788640.962","359040176633.726","379665185902.585","396436683390.042","409878422989.293","446590996952.41","489902151657.26","535136051794.256","582081400074.208","578426495771.115","554154004546.049","574159966641.109","589050140152.402","566937669831.81","577458598585.611","584650487742.558","609195829754.792","640071740453.946","667097174096.476","691303853829.318","719380647279.808","754925825427.186","707431699221.458","755347878296.275","807065431712.943","848741686663.004","872112249426.266","915215993694.164","911514950577.751","911151762172.185","924330503482.504","960569720258.727","982737816135.92","1026912646467.13","1050443792364.95","1062456505600","1006297773149.01","1057801282051.28","1096548626891.18","1136488466219.24","1151877565183.88","1184651750303.15","1223395455628.26","1259036981370.62","1284678350180.17",
"Marshall Islands","MHL","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","71198329.5137433","74638083.4090583","86212960.0892302","89545975.4388063","83942821.7051441","104544488.15575","114333776.618818","123239287.957134","121154561.302447","124396955.964827","124506286.893409","133397032.920752","141409186.589029","149720816.831781","162017728.489782","145325149.94131","135957969.032406","132091035.52954","128924608.955679","136519163.561693","143841179.832335","147603854.460007","147854977.458852","148030245.081476","152345998.953014","154534759.0583","160180179.903528","157545417.237007","154968025.129917","164969100","166959486.461674","172732723.052274","177673015.764298","176328132.630446","175685334.397765","179041793.905222","183517838.752853",
"Middle income","MIC","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","2002114609061.08","2044475541618.22","2131586209311.82","2251372781345","2423150916318.19","2553062063197.87","2675048371095.26","2777280937462.7","2968038131124.19","3195178826760.26","3466043798136.53","3691924080901.31","3945387223568.44","4254731273242.55","4516573655583.4","4713757472069.24","5061038666497.36","5270946881017.42","5445570327627.17","5653615208668.37","5876968032947.25","5993957269354.16","6174602917745.03","6240207517591.56","6518860821080.73","6837959551026.19","7091575407545.61","7406319921351.26","7696932562046.58","7944531155120.29","8125204637266.75","8198371296379.14","8241852220397.3","8471567123835.14","8668324742104.28","8993571143101.1","9424981942545.84","9872430995842.79","10055746035132.4","10395671833934","10999174545582.7","11394883399946.2","11913916271175.7","12557757968587.5","13572121530610","14524186849318.4","15698123851027.2","17059319790610.1","18032665443045","18477414608306.9","19853890540908.7","21073946731797","22176306725391.6","23320734022668.3","24378083619579.9","25335751825740.7","26402915619958.7","27700089796798.7",
"Macedonia, FYR","MKD","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7693306832.4784","7218570743.08383","6744657232.91406","6240880484.35722","6131155435.15501","6062809746.02776","6134660341.64662","6222998305.92263","6433256966.43762","6712397782.5365","7017753871.63858","6802502120.44073","6904133452.9802","7057558640.8242","7387459163.25549","7736396749.21033","8133817396.81345","8660358997.01112","9134228879.94995","9101472088.16896","9407168702.4313","9627286317.03306","9583368137.54723","9863707082.21495","10221724268.9544","10614404462.0042","10924716121.9693","10926923317.7401",
"Mali","MLI","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","1944068679.30504","2016162720.4351","2020820044.61598","2144836858.6076","2199937632.21704","2328502348.91457","2294619943.28721","2259539194.64372","2522211736.30104","2865823701.8849","3047764737.91777","3003161422.32356","3315360389.90145","3171943208.35413","3219801623.77551","2982230716.74934","3036533373.70055","3027818184.15639","3642060605.84473","3740127490.2144","3734922568.38203","4010922927.40697","4178474744.85538","4073912797.44007","4552402157.86377","4405875697.20066","4545637483.9988","4717459583.09197","4760908442.4543","5096827925.44063","5342954986.49485","5747505780.22185","6075167846.2737","6071472019.62682","7005036095.98509","7222634110.29424","7881269147.98058","8004216841.12223","8527273414.25","8924830836.57373","9236630227.00142","9677529938.79202","10130347922.7255","10678749467.4697","11024767958.1827","10932581178.5301","11184422457.8225","11972181170.8491","12686032241.3252","13421822110.6944","14133178682.5182",
"Malta","MLT","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","1132760927.15232","1160558807.94702","1228316026.49007","1279243708.60927","1407633774.83444","1682968079.4702","1969360264.90066","2209310463.57616","2455895099.33775","2713537483.44371","2904834039.7351","3001035231.78808","3069592450.33113","3050794569.53642","3079544370.86093","3159159205.29801","3281898543.04636","3416801456.95364","3704299205.29801","4007277748.34437","4259391258.27815","4525879735.09934","4738185695.36424","4950491920.5298","5230249403.97351","5561977615.89404","5772072185.43046","6075508874.17219","6386915231.78808","6688376026.49007","7141192052.98013","7184635761.5894","7398940397.35099","7587152317.88079","7620794701.98675","7909139072.84768","8053774834.43709","8374834437.08609","8655099337.74834","8441986754.96689","8741059602.64901","8856688741.72186","9096953642.38411","9516423841.0596","10288609271.5232","11278543046.3576","11868476821.1921","12630728476.8212",
"Myanmar","MMR","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","3333228175.42212","3348946382.21766","3485813551.97164","3951145083.56489","3718263847.95786","4115844769.08342","3916153089.07983","3684110880.31147","4128390344.11123","4264286266.68776","4476619177.51576","4661501868.33128","4775048659.43712","4728820233.05256","4981451575.58329","5188316772.8846","5503786990.3065","5831388166.40491","6211467377.00038","6534543030.90387","7053290217.82045","7501580034.72373","7921959309.83461","8269819885.19247","8677747608.38401","8925150213.41148","8830780248.57113","8477051707.97686","7514699543.41027","7792390041.95992","8011896469.83656","7959769716.74249","8728758488.44639","9255924021.27763","9948078165.27153","10639275753.1675","11324734004.9744","11964760742.6246","12666639111.0325","14053019226.0891","15984737489.9273","17798045642.4078","19938352012.1209","22698616844.6237","25777607411.1761","29275358077.5655","33103433579.0233","37073010378.8848","40874960811.6237","45187272895.3094","49540813342.4834","52310879190.5434","56146663569.5951","60877582017.3893","65742457738.05","70339509334.1836","74469832820.4068","79212697713.041",
"Middle East & North Africa (excluding high income)","MNA","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","221931229534.683","236969562479.075","259510278634.572","291703836793.267","329220315217.572","360418155992.305","393269239937.643","446979284295.885","477303385232.512","509301823743.937","512118861534.74","591623506678.169","587200811154.035","549384800611.958","533279172266.959","471039739538.128","464846557360.043","538005676853.466","564777192364.374","552976365324.009","571853444458.978","553772800464.082","562894128496.909","558527712002.466","571592041699.449","645846246676.114","637146476916.25","665381363898.097","683426356946.015","693432549262.769","711264453434.388","753586639013.484","777834142855.457","829430723398.003","865636375213.259","902580802773.61","922822522269.671","954179931185.366","980610941354.901","1058985540292.89","1107155331868.28","1167736294287.37","1238274677500.66","1281167319976.67","1314682155760.27","1383517141781.51","1370237929233.42","1409491981708.58","1432188947803.27","1462121223731.08","1475929009430.32","1579154998114.18","1634374356883.65",
"Montenegro","MNE","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3056198617.26936","3205952440.8412","2904592990.64469","2994635298.32715","3027571540.48529","3085214319.79274","3161809839.69264","3301753041.11222","3439786272.06896","3734452817.0891","3988772816.71799","4276873750.45901","4029024664.44174","4139192052.98013","4272823668.91115","4156441921.56952","4303954754.34526","4380723652.46725","4529248373.3755","4662831375.96385","4863333314.24463",
"Mongolia","MNG","GDP (constant 2010 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","2497286677.48283","2705613731.30717","2863460263.28829","3033361371.57467","3206653431.95156","3507277015.23814","3628581398.10905","3813928331.23995","3973281722.43507","3846754148.22336","3512334855.63911","3187216784.29068","3086220528.18135","3152092285.02233","3353083144.99786","3428027699.94227","3561608120.97173","3680563574.14778","3793570457.5362","3837047132.18431","3950344027.42331","4137312959.549","4427116613.5692","4897515726.07987","5252765131.74542","5702204050.40528","6286566854.31684","6846094435.54697","6759244954.07071","7189481824.07288","8432599135.69306","9471480157.75525","10574804943.2739","11408652157.2819","11680159346.4038","11825367386.7456","12521245862.6497",
